0	17	34	51	68	85	102	119	136	153	170	187	204	221	238	255	272	289	306	323	340	357	374	391	408	425	442	459	476	493	510	527	544	561	578	595	612	629	646	663	680	697	714	731	748	765	782	799	816	833	
0.981138	0.96908	0.956577	0.941233	0.916182	0.842019	0.414479	0.0114279	2.22498e-06	7.01613e-14	-4.49974e-26	1.0051e-26	7.75595e-26	4.77199e-27	-1.05031e-27	-4.93586e-26	3.29517e-26	9.46922e-28	-6.75575e-27	7.44912e-26	-1.72254e-26	5.42183e-26	-1.18883e-25	5.41488e-26	-9.56565e-27	1.42483e-26	3.45417e-26	-1.89523e-26	-1.27534e-26	-5.94618e-28	4.79046e-26	-4.99796e-27	1.78403e-26	-7.05645e-28	3.13535e-26	-8.36901e-27	2.00525e-26	1.03831e-26	3.07621e-27	-4.20933e-27	7.40113e-27	-1.37036e-26	3.16327e-27	4.77183e-27	-1.55314e-26	-5.73057e-27	2.943e-28	-1.4504e-27	-7.60338e-28	-4.77154e-29	
0.981611	0.9699	0.957859	0.943377	0.920814	0.860823	0.509052	0.0246174	1.08863e-05	1.68206e-12	-6.50345e-27	1.00566e-26	7.75624e-26	4.77382e-27	-1.05169e-27	-4.93567e-26	3.29505e-26	9.50617e-28	-6.76798e-27	7.44944e-26	-1.72231e-26	5.42228e-26	-1.18886e-25	5.41417e-26	-9.55967e-27	1.42494e-26	3.45407e-26	-1.89552e-26	-1.27558e-26	-5.97423e-28	4.79063e-26	-4.9996e-27	1.78426e-26	-7.03921e-28	3.13559e-26	-8.36907e-27	2.00557e-26	1.03835e-26	3.07723e-27	-4.21099e-27	7.40296e-27	-1.37041e-26	3.16256e-27	4.77277e-27	-1.55319e-26	-5.73131e-27	2.94838e-28	-1.45043e-27	-7.60351e-28	-4.77012e-29	
0.982057	0.970667	0.959048	0.945319	0.924795	0.875189	0.596563	0.0486846	4.60647e-05	3.02008e-11	1.22535e-23	1.00524e-26	7.75714e-26	4.77286e-27	-1.06368e-27	-4.9361e-26	3.29514e-26	9.44013e-28	-6.77241e-27	7.44967e-26	-1.72172e-26	5.4223e-26	-1.18883e-25	5.41525e-26	-9.55594e-27	1.42402e-26	3.45429e-26	-1.89652e-26	-1.27513e-26	-5.98427e-28	4.79023e-26	-5.00105e-27	1.78486e-26	-7.07533e-28	3.13592e-26	-8.36925e-27	2.00523e-26	1.03802e-26	3.0712e-27	-4.21075e-27	7.40172e-27	-1.37024e-26	3.16211e-27	4.77364e-27	-1.55307e-26	-5.73071e-27	2.95415e-28	-1.45055e-27	-7.60622e-28	-4.77257e-29	
0.982476	0.971386	0.960151	0.947086	0.928254	0.886411	0.671377	0.087602	0.000168185	4.05484e-10	2.19344e-21	1.00484e-26	7.75706e-26	4.77102e-27	-1.06806e-27	-4.93606e-26	3.29581e-26	9.40058e-28	-6.75336e-27	7.45005e-26	-1.72252e-26	5.42234e-26	-1.18881e-25	5.41543e-26	-9.55363e-27	1.42375e-26	3.45404e-26	-1.89719e-26	-1.27547e-26	-5.87792e-28	4.7896e-26	-5.01152e-27	1.7843e-26	-7.08315e-28	3.13559e-26	-8.36357e-27	2.00467e-26	1.03848e-26	3.06766e-27	-4.20905e-27	7.40789e-27	-1.37022e-26	3.16395e-27	4.7744e-27	-1.55313e-26	-5.72711e-27	2.93569e-28	-1.44925e-27	-7.6037e-28	-4.82766e-29	
0.982872	0.972061	0.961179	0.948703	0.931293	0.895379	0.730961	0.14285	0.000530934	4.10213e-09	2.22683e-19	1.00486e-26	7.75736e-26	4.77092e-27	-1.06818e-27	-4.9362e-26	3.29592e-26	9.40365e-28	-6.75325e-27	7.45025e-26	-1.72254e-26	5.42246e-26	-1.18884e-25	5.41557e-26	-9.55404e-27	1.42379e-26	3.45407e-26	-1.89718e-26	-1.27552e-26	-5.88019e-28	4.78965e-26	-5.012e-27	1.78429e-26	-7.07778e-28	3.13565e-26	-8.36315e-27	2.00467e-26	1.03855e-26	3.06693e-27	-4.2081e-27	7.40863e-27	-1.37018e-26	3.16431e-27	4.77498e-27	-1.55316e-26	-5.72677e-27	2.9369e-28	-1.44871e-27	-7.606e-28	-4.82072e-29	
0.983246	0.972697	0.96214	0.950192	0.933991	0.902701	0.776267	0.212716	0.00147044	3.22208e-08	1.3687e-17	8.25515e-27	6.63546e-26	-3.88843e-27	2.93068e-26	-6.75656e-26	3.13515e-26	-6.64379e-27	-8.37674e-27	6.81365e-26	-2.60508e-26	5.76995e-26	-1.26578e-25	4.95146e-26	-1.1408e-26	2.42866e-26	4.29172e-26	-2.55392e-26	-1.09197e-26	-3.07873e-27	4.7602e-26	6.67432e-27	1.51377e-26	-5.17328e-27	3.32888e-26	-7.29177e-27	2.24772e-26	7.79323e-27	3.25271e-27	-6.36601e-27	5.52395e-27	-1.23059e-26	2.1051e-27	4.27513e-27	-1.59013e-26	-5.30097e-27	-1.43138e-28	-8.81828e-28	-5.51758e-28	-4.82072e-29	
0.983601	0.9733	0.963044	0.95157	0.93641	0.908794	0.810085	0.293496	0.0036514	2.04925e-07	5.53791e-16	1.08055e-26	6.66112e-26	-5.55754e-27	2.27067e-26	-6.15244e-26	3.12528e-26	-2.61607e-27	-1.09171e-26	6.57027e-26	-3.39534e-26	5.59344e-26	-1.17097e-25	5.12106e-26	-1.79808e-26	2.50924e-26	4.47042e-26	-2.71493e-26	-1.08568e-26	-8.61793e-27	4.4889e-26	2.6977e-27	1.58112e-26	-3.94124e-27	3.3564e-26	-6.7749e-27	2.40613e-26	7.86402e-27	2.82876e-27	-7.33368e-27	5.15009e-27	-1.28635e-26	1.58872e-27	3.82291e-27	-1.52566e-26	-4.23591e-27	-1.57985e-28	-1.2354e-27	-4.19868e-28	-4.76996e-29	
0.983939	0.973871	0.963896	0.952853	0.938596	0.913945	0.835375	0.380751	0.00829887	1.09864e-06	1.59607e-14	-1.02907e-26	8.71457e-26	-1.30567e-27	3.13199e-27	-6.04745e-26	2.78998e-26	2.80309e-26	-2.03166e-26	7.5075e-26	-2.7687e-26	8.09202e-26	-1.43786e-25	6.11301e-26	-1.40122e-26	7.13382e-26	2.48331e-26	-6.20794e-26	-2.1662e-26	1.77439e-26	5.09253e-26	4.11017e-28	2.63029e-26	1.3811e-26	2.841e-26	1.36967e-26	1.99665e-26	1.06643e-26	-5.01682e-27	-1.01309e-26	-6.80659e-27	6.49545e-29	-9.63883e-27	4.04587e-27	-1.8656e-26	1.78878e-28	1.91287e-27	-1.25494e-27	-5.14257e-28	-4.76673e-28	
0.984261	0.974414	0.9647	0.954048	0.940582	0.918356	0.854534	0.469674	0.0175008	5.11517e-06	3.47254e-13	-8.76392e-27	8.71478e-26	-1.305e-27	3.13152e-27	-6.04756e-26	2.79005e-26	2.80318e-26	-2.03176e-26	7.50781e-26	-2.76872e-26	8.09227e-26	-1.43788e-25	6.11315e-26	-1.40128e-26	7.13405e-26	2.48345e-26	-6.20805e-26	-2.16617e-26	1.77425e-26	5.09266e-26	4.1214e-28	2.63027e-26	1.3812e-26	2.84102e-26	1.36973e-26	1.99669e-26	1.06639e-26	-5.01624e-27	-1.01317e-26	-6.80688e-27	6.50182e-29	-9.63858e-27	4.04543e-27	-1.86569e-26	1.79178e-28	1.91299e-27	-1.2554e-27	-5.13926e-28	-4.76752e-28	
0.984567	0.974929	0.96546	0.955166	0.942394	0.922174	0.869307	0.55504	0.0343658	2.09945e-05	5.87525e-12	4.2422e-25	8.71503e-26	-1.30174e-27	3.13035e-27	-6.04724e-26	2.78933e-26	2.80322e-26	-2.0316e-26	7.5077e-26	-2.76949e-26	8.09289e-26	-1.43797e-25	6.11294e-26	-1.40128e-26	7.13482e-26	2.48311e-26	-6.20752e-26	-2.16594e-26	1.77415e-26	5.09256e-26	4.17349e-28	2.63031e-26	1.38109e-26	2.84095e-26	1.36983e-26	1.99675e-26	1.06652e-26	-5.01445e-27	-1.01324e-26	-6.80759e-27	6.48334e-29	-9.63819e-27	4.04525e-27	-1.86574e-26	1.78041e-28	1.91261e-27	-1.25488e-27	-5.14337e-28	-4.76764e-28	
0.984858	0.975418	0.966177	0.956211	0.944053	0.92551	0.880917	0.631679	0.0624918	7.60706e-05	7.7663e-11	7.5253e-23	8.7153e-26	-1.30288e-27	3.12899e-27	-6.04724e-26	2.78918e-26	2.80321e-26	-2.03176e-26	7.50786e-26	-2.76961e-26	8.09297e-26	-1.438e-25	6.11309e-26	-1.40142e-26	7.13486e-26	2.48319e-26	-6.20758e-26	-2.16611e-26	1.77398e-26	5.09269e-26	4.1788e-28	2.63041e-26	1.38106e-26	2.84092e-26	1.36983e-26	1.9968e-26	1.06654e-26	-5.01473e-27	-1.01321e-26	-6.80775e-27	6.52232e-29	-9.63855e-27	4.04538e-27	-1.86581e-26	1.77866e-28	1.9123e-27	-1.25475e-27	-5.14319e-28	-4.76632e-28	
0.985136	0.975883	0.966856	0.95719	0.945579	0.928451	0.890224	0.695932	0.104468	0.000242698	8.00382e-10	7.93326e-21	8.71557e-26	-1.30284e-27	3.12957e-27	-6.04747e-26	2.78937e-26	2.80317e-26	-2.03182e-26	7.50809e-26	-2.76974e-26	8.09306e-26	-1.43802e-25	6.11323e-26	-1.40144e-26	7.13492e-26	2.48316e-26	-6.20776e-26	-2.16626e-26	1.77396e-26	5.09272e-26	4.17904e-28	2.63043e-26	1.38115e-26	2.84104e-26	1.36981e-26	1.99679e-26	1.06647e-26	-5.01484e-27	-1.01316e-26	-6.808e-27	6.58109e-29	-9.63858e-27	4.04495e-27	-1.86579e-26	1.77835e-28	1.91239e-27	-1.25385e-27	-5.14357e-28	-4.76555e-28	
0.985401	0.976326	0.9675	0.958112	0.94699	0.931069	0.897829	0.746878	0.160511	0.000684806	6.50139e-09	5.21175e-19	8.71557e-26	4.04016e-27	2.35726e-26	-4.69801e-26	4.54465e-26	6.16687e-26	-3.46642e-26	6.06214e-26	-3.64557e-26	8.81226e-26	-1.4764e-25	5.76414e-26	-1.40018e-26	6.9748e-26	2.10641e-26	-5.85302e-26	-5.52001e-27	2.94358e-26	6.6201e-26	-4.53623e-27	4.37105e-26	1.76183e-26	4.18949e-26	2.21784e-26	1.81058e-26	1.71023e-26	-9.18125e-27	-2.33147e-27	-8.53873e-27	5.36885e-28	-9.47955e-27	7.09324e-27	-1.85033e-26	-2.04591e-27	4.30891e-27	-1.93853e-27	-4.06558e-28	-4.15061e-28	
0.985655	0.976748	0.968113	0.958982	0.948301	0.933421	0.904158	0.785959	0.228574	0.00173241	4.27612e-08	2.25398e-17	8.97567e-26	2.71221e-27	1.95035e-26	-4.30714e-26	4.86168e-26	5.76216e-26	-3.28522e-26	6.26482e-26	-3.69967e-26	8.5987e-26	-1.44748e-25	5.69401e-26	-1.51475e-26	6.95343e-26	2.30928e-26	-6.25583e-26	-3.67643e-27	2.62745e-26	6.79516e-26	-1.1391e-27	4.3002e-26	1.91961e-26	4.00864e-26	2.39547e-26	1.66049e-26	1.65722e-26	-8.72471e-27	-4.22354e-27	-8.33048e-27	7.87579e-28	-9.0794e-27	6.59868e-27	-1.84259e-26	-2.59315e-27	3.77636e-27	-1.90212e-27	-3.47679e-28	-4.18579e-28	
0.985898	0.977153	0.968697	0.959805	0.949524	0.935551	0.909507	0.815612	0.305416	0.00399985	2.35593e-07	6.8629e-16	9.08965e-26	2.32426e-27	1.85511e-26	-4.27683e-26	4.93738e-26	5.70457e-26	-3.20712e-26	6.28505e-26	-3.81947e-26	8.67059e-26	-1.44476e-25	5.56465e-26	-1.44007e-26	6.91879e-26	2.29127e-26	-6.17183e-26	-3.00841e-27	2.70027e-26	6.89924e-26	-1.33295e-27	4.25768e-26	2.03722e-26	3.96585e-26	2.37115e-26	1.63882e-26	1.65676e-26	-8.80147e-27	-3.99429e-27	-8.46255e-27	9.27688e-28	-9.27751e-27	6.65499e-27	-1.89414e-26	-2.2759e-27	3.79084e-27	-1.83276e-27	-3.72852e-28	-4.16821e-28	
0.986131	0.977541	0.969255	0.960587	0.950671	0.937491	0.914089	0.838205	0.387381	0.00856578	1.12234e-06	1.56525e-14	9.80143e-26	1.30923e-26	2.76981e-26	-5.33535e-26	3.53172e-26	7.0252e-26	-2.03293e-26	8.10448e-26	-3.50495e-26	8.66374e-26	-1.44541e-25	6.61004e-26	-6.01452e-27	6.58537e-26	2.73144e-26	-5.76026e-26	-1.89489e-27	2.11631e-26	7.50343e-26	-5.0158e-27	4.23617e-26	2.13539e-26	3.73366e-26	2.59631e-26	1.93241e-26	1.78251e-26	-3.78003e-27	-4.5856e-27	-1.1823e-26	-2.65841e-27	-1.01968e-26	6.55112e-27	-1.86574e-26	-2.76713e-27	3.14175e-27	-7.8699e-28	-3.1198e-28	-3.95946e-28	
0.986356	0.977913	0.969789	0.961331	0.951748	0.939268	0.918057	0.855632	0.47055	0.0171967	4.73383e-06	2.80037e-13	9.89395e-26	1.3091e-26	2.76979e-26	-5.3356e-26	3.53141e-26	7.02574e-26	-2.03295e-26	8.10435e-26	-3.50482e-26	8.66349e-26	-1.44543e-25	6.6104e-26	-6.01783e-27	6.58541e-26	2.73148e-26	-5.76044e-26	-1.89281e-27	2.11664e-26	7.50318e-26	-5.01429e-27	4.23635e-26	2.13553e-26	3.73375e-26	2.5964e-26	1.93224e-26	1.78255e-26	-3.78168e-27	-4.58822e-27	-1.18221e-26	-2.65783e-27	-1.01977e-26	6.55173e-27	-1.86575e-26	-2.76831e-27	3.14232e-27	-7.86816e-28	-3.11766e-28	-3.9619e-28	
0.986571	0.97827	0.9703	0.962038	0.95276	0.9409	0.921525	0.86929	0.55067	0.0324582	1.78983e-05	4.02851e-12	2.88864e-25	1.30911e-26	2.76958e-26	-5.33556e-26	3.53136e-26	7.02565e-26	-2.0334e-26	8.10439e-26	-3.50463e-26	8.66331e-26	-1.4454e-25	6.61026e-26	-6.01941e-27	6.58558e-26	2.73095e-26	-5.76007e-26	-1.8936e-27	2.11658e-26	7.5033e-26	-5.01455e-27	4.2363e-26	2.1354e-26	3.73365e-26	2.59659e-26	1.93232e-26	1.78277e-26	-3.78016e-27	-4.58839e-27	-1.18226e-26	-2.65782e-27	-1.0198e-26	6.55273e-27	-1.86579e-26	-2.76795e-27	3.1422e-27	-7.86072e-28	-3.11998e-28	-3.96193e-28	
0.986778	0.978613	0.970788	0.96271	0.953713	0.942405	0.924581	0.880175	0.623471	0.0573463	6.07662e-05	4.68282e-11	2.57079e-23	1.30923e-26	2.7707e-26	-5.33566e-26	3.53236e-26	7.02613e-26	-2.03313e-26	8.10356e-26	-3.50457e-26	8.66342e-26	-1.44539e-25	6.61065e-26	-6.01901e-27	6.58538e-26	2.73138e-26	-5.76026e-26	-1.89408e-27	2.11665e-26	7.50399e-26	-5.01578e-27	4.2365e-26	2.13474e-26	3.73387e-26	2.59641e-26	1.93242e-26	1.78314e-26	-3.78153e-27	-4.58896e-27	-1.18207e-26	-2.65725e-27	-1.01976e-26	6.55332e-27	-1.86579e-26	-2.76752e-27	3.14244e-27	-7.85326e-28	-3.1212e-28	-3.96221e-28	
0.986977	0.978941	0.971255	0.96335	0.954612	0.943798	0.927296	0.889001	0.685703	0.0942141	0.000184748	4.38615e-10	2.2336e-21	1.30927e-26	2.77078e-26	-5.33577e-26	3.53246e-26	7.02627e-26	-2.03318e-26	8.10372e-26	-3.50459e-26	8.66358e-26	-1.44541e-25	6.61074e-26	-6.01928e-27	6.58547e-26	2.73144e-26	-5.76037e-26	-1.89493e-27	2.1166e-26	7.50405e-26	-5.01576e-27	4.23656e-26	2.13476e-26	3.73389e-26	2.59644e-26	1.93244e-26	1.78317e-26	-3.78128e-27	-4.58935e-27	-1.18202e-26	-2.65728e-27	-1.01978e-26	6.55309e-27	-1.86578e-26	-2.76744e-27	3.14231e-27	-7.85708e-28	-3.12038e-28	-3.96261e-28	
0.987168	0.979257	0.971703	0.963961	0.955462	0.945092	0.929727	0.89628	0.73617	0.143652	0.000503734	3.32654e-09	1.2807e-19	2.05114e-27	4.55104e-26	-4.81413e-26	2.90324e-26	6.34086e-26	-2.63314e-26	8.93539e-26	-4.22267e-26	8.91245e-26	-1.48404e-25	5.807e-26	-9.64125e-27	6.74893e-26	2.90302e-26	-5.44287e-26	8.90975e-27	2.10884e-26	7.40093e-26	1.21358e-27	3.89234e-26	1.86263e-26	4.10938e-26	2.1576e-26	1.65432e-26	1.86465e-26	-6.60474e-27	-4.45204e-27	-1.16592e-26	-6.95605e-27	-1.09578e-26	5.28702e-27	-1.85855e-26	-3.1969e-27	3.14231e-27	-1.20249e-27	-3.65541e-28	-2.53354e-28	
0.987353	0.97956	0.972132	0.964544	0.956269	0.9463	0.931922	0.902381	0.775704	0.204349	0.00124297	2.08014e-08	5.01086e-18	2.19642e-27	4.58911e-26	-3.84448e-26	2.81831e-26	5.6681e-26	-2.84823e-26	8.35971e-26	-4.21636e-26	8.73307e-26	-1.45211e-25	5.76884e-26	-9.3444e-27	6.78627e-26	2.9532e-26	-5.17636e-26	5.51095e-27	1.96135e-26	6.97115e-26	-3.81089e-27	4.34458e-26	1.37635e-26	4.03854e-26	2.11419e-26	1.47663e-26	2.02019e-26	-7.3968e-27	-4.6601e-27	-1.11027e-26	-6.95408e-27	-1.09447e-26	3.60967e-27	-1.84974e-26	-3.15043e-27	2.66796e-27	-1.66357e-27	-4.44458e-28	-7.41533e-29	
0.98753	0.979853	0.972546	0.965104	0.957036	0.947432	0.933917	0.907568	0.806208	0.273822	0.00281443	1.1011e-07	1.40961e-16	2.86248e-27	4.60252e-26	-3.85389e-26	2.83868e-26	5.60893e-26	-2.85562e-26	8.35109e-26	-4.21904e-26	8.90513e-26	-1.45781e-25	5.75607e-26	-9.20459e-27	6.78881e-26	2.97382e-26	-5.10277e-26	5.76238e-27	1.90388e-26	6.95984e-26	-3.55779e-27	4.37825e-26	1.33597e-26	3.97465e-26	2.10671e-26	1.56808e-26	2.06986e-26	-7.82622e-27	-4.49023e-27	-1.1321e-26	-7.33412e-27	-1.10026e-26	3.5923e-27	-1.85532e-26	-3.17882e-27	2.60519e-27	-1.71925e-27	-4.66663e-28	-7.41145e-29	
0.987702	0.980135	0.972944	0.965641	0.957767	0.948498	0.935743	0.912034	0.82974	0.349141	0.00593197	5.07092e-07	3.00802e-15	2.48e-28	4.43867e-26	-5.04844e-26	2.04043e-26	6.49113e-26	-2.40653e-26	8.22029e-26	-4.07307e-26	8.50559e-26	-1.46757e-25	6.07233e-26	-1.33102e-26	6.93335e-26	2.49114e-26	-4.73771e-26	6.0711e-27	2.17483e-26	6.39255e-26	-3.46873e-27	4.38205e-26	9.63793e-27	3.81102e-26	1.99869e-26	1.86971e-26	2.19475e-26	-8.3578e-27	-6.56492e-27	-1.24514e-26	-6.56274e-27	-1.09492e-26	3.27368e-27	-1.773e-26	-3.70134e-27	1.82593e-27	-1.43355e-27	-5.95365e-28	7.91133e-29	
0.987868	0.980408	0.973328	0.966158	0.958466	0.949502	0.937422	0.915918	0.848052	0.427192	0.0117698	2.0793e-06	5.09355e-14	2.78355e-28	4.43913e-26	-5.04893e-26	2.04019e-26	6.49123e-26	-2.40654e-26	8.22015e-26	-4.07306e-26	8.50564e-26	-1.46758e-25	6.07228e-26	-1.33141e-26	6.93306e-26	2.49133e-26	-4.73757e-26	6.06808e-27	2.17479e-26	6.39251e-26	-3.46849e-27	4.38208e-26	9.6364e-27	3.81141e-26	1.99869e-26	1.86988e-26	2.195e-26	-8.35794e-27	-6.56488e-27	-1.245e-26	-6.56334e-27	-1.09491e-26	3.27336e-27	-1.77318e-26	-3.70157e-27	1.82583e-27	-1.43326e-27	-5.95701e-28	7.91109e-29	
0.988029	0.980672	0.973699	0.966654	0.959134	0.950452	0.938971	0.919326	0.86249	0.50462	0.0221146	7.71028e-06	7.05619e-13	5.76255e-27	4.43901e-26	-5.04901e-26	2.0403e-26	6.49128e-26	-2.40671e-26	8.22023e-26	-4.07301e-26	8.50576e-26	-1.46761e-25	6.07245e-26	-1.33144e-26	6.93305e-26	2.49138e-26	-4.73771e-26	6.06797e-27	2.17479e-26	6.39254e-26	-3.46833e-27	4.38219e-26	9.63531e-27	3.8114e-26	1.99867e-26	1.86985e-26	2.19503e-26	-8.35842e-27	-6.56467e-27	-1.24499e-26	-6.56353e-27	-1.09491e-26	3.27297e-27	-1.7732e-26	-3.70146e-27	1.82583e-27	-1.43364e-27	-5.95879e-28	7.93527e-29	
0.988185	0.980927	0.974056	0.967131	0.959772	0.951349	0.940405	0.92234	0.874042	0.577833	0.0393333	2.6023e-05	8.10598e-12	7.23873e-25	4.43916e-26	-5.04951e-26	2.04028e-26	6.49128e-26	-2.40671e-26	8.22049e-26	-4.07299e-26	8.50599e-26	-1.46761e-25	6.07258e-26	-1.33164e-26	6.93334e-26	2.4914e-26	-4.73791e-26	6.06716e-27	2.175e-26	6.39269e-26	-3.46881e-27	4.38222e-26	9.63603e-27	3.81138e-26	1.99873e-26	1.86979e-26	2.19507e-26	-8.35807e-27	-6.56472e-27	-1.24498e-26	-6.5638e-27	-1.09494e-26	3.27297e-27	-1.7732e-26	-3.702e-27	1.82582e-27	-1.43372e-27	-5.96258e-28	7.93956e-29	
0.988335	0.981173	0.974401	0.96759	0.960382	0.952199	0.941735	0.925024	0.883425	0.643454	0.0658862	7.98811e-05	7.72419e-11	6.5367e-23	4.43923e-26	-5.04956e-26	2.04032e-26	6.49142e-26	-2.40669e-26	8.22065e-26	-4.07304e-26	8.50611e-26	-1.46763e-25	6.07266e-26	-1.33163e-26	6.93345e-26	2.49143e-26	-4.73794e-26	6.06702e-27	2.17499e-26	6.39278e-26	-3.4694e-27	4.38234e-26	9.63619e-27	3.81142e-26	1.99872e-26	1.86981e-26	2.19511e-26	-8.35799e-27	-6.56563e-27	-1.245e-26	-6.5641e-27	-1.09496e-26	3.2731e-27	-1.77322e-26	-3.70186e-27	1.82586e-27	-1.43372e-27	-5.96124e-28	7.93132e-29	
0.98848	0.981411	0.974733	0.968032	0.960966	0.953005	0.942974	0.92743	0.891164	0.699205	0.103405	0.000222506	6.09145e-10	4.05073e-21	4.43919e-26	-5.04968e-26	2.04038e-26	6.49156e-26	-2.40676e-26	8.22082e-26	-4.07311e-26	8.50622e-26	-1.46765e-25	6.07287e-26	-1.33168e-26	6.93356e-26	2.49147e-26	-4.73799e-26	6.06682e-27	2.17503e-26	6.39289e-26	-3.46949e-27	4.38238e-26	9.63641e-27	3.81144e-26	1.99874e-26	1.86983e-26	2.19505e-26	-8.35751e-27	-6.56609e-27	-1.24499e-26	-6.56431e-27	-1.095e-26	3.27317e-27	-1.7732e-26	-3.70162e-27	1.82535e-27	-1.43372e-27	-5.96204e-28	7.92823e-29	
0.98862	0.981641	0.975054	0.968457	0.961527	0.953772	0.944133	0.929604	0.897642	0.744535	0.151989	0.000563629	3.99782e-09	1.74371e-19	3.83008e-26	-5.29176e-26	2.06574e-26	6.44069e-26	-2.95624e-26	7.70533e-26	-3.76628e-26	8.04211e-26	-1.43339e-25	5.7013e-26	-1.14813e-26	6.77011e-26	2.41012e-26	-4.73291e-26	1.03112e-26	2.12711e-26	6.24269e-26	-9.0931e-28	4.42101e-26	1.06538e-26	3.81568e-26	2.0511e-26	2.23161e-26	2.14842e-26	-9.31288e-27	-3.12119e-27	-1.11678e-26	-6.30641e-27	-1.21546e-26	3.76835e-27	-1.89928e-26	-4.10176e-27	1.83195e-27	-1.37575e-27	-4.638e-28	7.62863e-29	
0.988757	0.981863	0.975365	0.968867	0.962065	0.954502	0.945221	0.93158	0.903141	0.780382	0.210303	0.00130896	2.21826e-08	5.38392e-18	3.69286e-26	-5.17409e-26	1.86666e-26	6.8387e-26	-3.1106e-26	7.53632e-26	-3.93773e-26	7.86272e-26	-1.40083e-25	5.70991e-26	-1.07288e-26	6.54057e-26	2.44715e-26	-4.80491e-26	9.55573e-27	2.19372e-26	6.31916e-26	-5.18973e-28	4.54279e-26	1.09614e-26	3.79944e-26	2.00434e-26	2.27261e-26	2.23958e-26	-9.67115e-27	-2.39883e-27	-1.07748e-26	-5.97177e-27	-1.17271e-26	3.74927e-27	-1.93206e-26	-4.31543e-27	1.80376e-27	-1.33589e-27	-4.30091e-28	7.18333e-29	
0.988889	0.982079	0.975665	0.969263	0.962583	0.955201	0.946245	0.93339	0.907867	0.808404	0.276194	0.00281968	1.0636e-07	1.24495e-16	3.76985e-26	-5.01793e-26	1.92712e-26	6.82168e-26	-3.34594e-26	7.61596e-26	-3.89582e-26	7.8984e-26	-1.40147e-25	5.72449e-26	-1.1217e-26	6.45672e-26	2.3023e-26	-4.78359e-26	9.29835e-27	2.15074e-26	6.38687e-26	-4.60124e-28	4.54202e-26	1.13114e-26	3.74861e-26	1.94164e-26	2.28409e-26	2.21216e-26	-9.23764e-27	-2.46114e-27	-1.0858e-26	-6.26478e-27	-1.16516e-26	3.71621e-27	-1.92336e-26	-4.38235e-27	1.62766e-27	-1.36267e-27	-4.31572e-28	8.51989e-29	
0.989017	0.982289	0.975957	0.969647	0.963083	0.955869	0.947214	0.935055	0.911972	0.830325	0.347203	0.00570106	4.50768e-07	2.25338e-15	3.84417e-26	-5.29437e-26	1.40048e-26	7.67916e-26	-2.95618e-26	7.44426e-26	-3.61323e-26	7.02176e-26	-1.40141e-25	5.41818e-26	-1.6405e-26	7.06311e-26	2.17845e-26	-4.9887e-26	8.88036e-27	1.8783e-26	6.0947e-26	-1.27027e-28	5.75284e-26	5.12771e-27	3.85589e-26	2.83068e-26	2.71363e-26	1.88797e-26	-9.21665e-27	-7.47319e-28	-1.34918e-26	-6.49795e-27	-1.24277e-26	6.10839e-27	-2.15639e-26	-4.88594e-27	2.54463e-27	-2.27125e-27	-7.47316e-28	9.54817e-29	
0.989142	0.982493	0.97624	0.970019	0.963565	0.95651	0.948131	0.936593	0.915571	0.847611	0.42074	0.0109227	1.72192e-06	3.31616e-14	4.32275e-26	-6.68222e-26	2.79267e-26	6.71873e-26	-2.44666e-26	6.73025e-26	-3.58354e-26	8.48587e-26	-1.53089e-25	4.7466e-26	-2.10524e-26	7.68289e-26	1.56093e-26	-5.57505e-26	9.09389e-27	2.04836e-26	5.69338e-26	-3.01809e-28	5.54286e-26	1.21316e-26	3.41263e-26	2.99553e-26	2.8439e-26	2.08553e-26	-9.32458e-27	-3.17081e-27	-1.08055e-26	-7.63963e-27	-1.39874e-26	6.83105e-27	-2.09542e-26	-7.1606e-27	2.3994e-27	-2.93464e-27	-7.2238e-28	1.82336e-28	
0.989264	0.982691	0.976515	0.970379	0.964031	0.957126	0.949001	0.938019	0.918752	0.861401	0.494032	0.0199381	6.01089e-06	4.07656e-13	4.49477e-26	-6.68303e-26	2.79297e-26	6.71905e-26	-2.44667e-26	6.7299e-26	-3.58322e-26	8.48592e-26	-1.5309e-25	4.74695e-26	-2.10505e-26	7.68262e-26	1.56099e-26	-5.57581e-26	9.09211e-27	2.04838e-26	5.69343e-26	-2.96768e-28	5.54294e-26	1.21334e-26	3.413e-26	2.99587e-26	2.8436e-26	2.08587e-26	-9.32225e-27	-3.1719e-27	-1.08064e-26	-7.6392e-27	-1.3986e-26	6.83147e-27	-2.0954e-26	-7.15977e-27	2.39919e-27	-2.9348e-27	-7.22195e-28	1.82306e-28	
